YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET
2020,5,8,6,7.33,3.21,5.27
2020,5,8,7,10.65,3.48,7.07
2020,5,8,8,12.9,2.82,7.86
2020,5,8,9,14.9,2.79,8.84
2020,5,8,10,16.62,3.26,9.94
2020,5,8,11,18.03,3.82,10.93
2020,5,8,12,19.1,4.13,11.62
2020,5,8,13,19.75,4.22,11.98
2020,5,8,14,19.92,4.19,12.06
2020,5,8,15,19.65,4.17,11.91
2020,5,8,16,18.85,4.05,11.45
2020,5,8,17,16.83,6.15,11.48
2020,5,8,18,12.56,7.15,9.85
2020,5,8,19,10.73,6.19,8.46
2020,5,8,20,9.71,5.79,7.75
2020,5,8,21,8.79,5.42,7.1
2020,5,8,22,7.95,5.07,6.51
2020,5,8,23,7.2,4.74,5.98
2020,5,9,0,6.57,4.58,5.58
2020,5,9,1,6.19,4.48,5.33
2020,5,9,2,6.05,4.4,5.23
2020,5,9,3,6.13,4.33,5.23
2020,5,9,4,6.26,4.26,5.26
2020,5,9,5,7.28,4.44,5.87
2020,5,9,6,9.69,5.28,7.49
2020,5,9,7,13.07,5.85,9.46
2020,5,9,8,17.05,4.46,10.76
2020,5,9,9,19.19,3.51,11.35
2020,5,9,10,20.89,2.84,11.87
2020,5,9,11,22.19,2.68,12.44
2020,5,9,12,23.12,2.93,13.03
2020,5,9,13,23.58,3.17,13.37
2020,5,9,14,23.52,2.97,13.24
2020,5,9,15,22.51,3.23,12.87
2020,5,9,16,20.54,5.1,12.82
2020,5,9,17,17.91,7.42,12.67
2020,5,9,18,15.08,8.29,11.69
2020,5,9,19,13.78,8.13,10.95
2020,5,9,20,12.77,7.98,10.37
2020,5,9,21,12.58,7.88,10.23
2020,5,9,22,12.17,8.21,10.19
2020,5,9,23,11.94,8.37,10.15
2020,5,10,0,12.28,8.23,10.26
2020,5,10,1,12.79,7.94,10.37
2020,5,10,2,12.34,7.65,10.0
2020,5,10,3,11.76,8.08,9.92
2020,5,10,4,11.12,8.99,10.05
2020,5,10,5,11.2,9.76,10.48
2020,5,10,6,13.26,10.4,11.83
2020,5,10,7,15.79,10.06,12.93
2020,5,10,8,17.61,9.27,13.44
2020,5,10,9,18.98,7.85,13.41
2020,5,10,10,20.09,6.4,13.25
2020,5,10,11,20.84,4.98,12.9
2020,5,10,12,21.29,3.64,12.47
2020,5,10,13,21.41,2.43,11.92
2020,5,10,14,21.0,1.71,11.35
2020,5,10,15,20.14,1.31,10.73
2020,5,10,16,18.91,1.4,10.16
2020,5,10,17,16.9,2.47,9.69
2020,5,10,18,13.08,4.04,8.56
2020,5,10,19,10.87,4.51,7.69
2020,5,10,20,9.63,4.76,7.2
2020,5,10,21,8.45,4.75,6.6
2020,5,10,22,7.29,4.44,5.87
2020,5,10,23,6.2,3.98,5.09
2020,5,11,0,5.35,3.43,4.39
2020,5,11,1,4.83,2.9,3.87
2020,5,11,2,4.55,2.53,3.54
2020,5,11,3,4.4,2.26,3.33
2020,5,11,4,4.22,2.06,3.14
2020,5,11,5,5.15,2.9,4.03
2020,5,11,6,8.44,3.19,5.81
2020,5,11,7,12.1,1.4,6.76
2020,5,11,8,14.34,0.55,7.45
2020,5,11,9,16.08,0.28,8.18
2020,5,11,10,17.57,0.16,8.87
2020,5,11,11,18.8,0.15,9.47
2020,5,11,12,19.64,0.29,9.97
2020,5,11,13,20.07,0.54,10.3
2020,5,11,14,20.02,0.94,10.48
2020,5,11,15,19.53,1.26,10.4
2020,5,11,16,18.5,1.49,10.0
2020,5,11,17,16.48,2.58,9.53
2020,5,11,18,12.44,3.99,8.21
2020,5,11,19,10.2,3.63,6.92
2020,5,11,20,8.94,3.05,6.0
2020,5,11,21,7.69,2.3,5.0
2020,5,11,22,6.46,1.47,3.96
2020,5,11,23,5.3,0.69,3.0
2020,5,12,0,4.33,0.15,2.23
2020,5,12,1,3.65,-0.38,1.63
2020,5,12,2,3.17,-0.83,1.17
2020,5,12,3,2.76,-1.15,0.81
2020,5,12,4,2.45,-1.25,0.6
2020,5,12,5,4.22,-0.38,1.92
2020,5,12,6,7.6,0.52,4.06
2020,5,12,7,10.69,2.37,6.53
2020,5,12,8,12.46,2.65,7.55
2020,5,12,9,14.13,2.4,8.26
2020,5,12,10,15.6,1.77,8.69
2020,5,12,11,16.8,1.22,9.01
2020,5,12,12,17.67,0.7,9.19
2020,5,12,13,18.19,0.41,9.3
2020,5,12,14,18.2,0.23,9.22
2020,5,12,15,17.79,-0.02,8.89
2020,5,12,16,16.93,-0.38,8.27
2020,5,12,17,15.18,0.76,7.97
2020,5,12,18,10.98,3.67,7.33
2020,5,12,19,9.15,2.69,5.92
2020,5,12,20,8.49,2.12,5.3
2020,5,12,21,7.64,1.76,4.69
2020,5,12,22,6.49,1.64,4.07
2020,5,12,23,5.4,1.48,3.44
2020,5,13,0,4.44,1.21,2.82
2020,5,13,1,3.62,0.82,2.22
2020,5,13,2,2.87,0.33,1.6
2020,5,13,3,2.24,-0.25,0.99
2020,5,13,4,1.75,-0.92,0.41
2020,5,13,5,3.45,0.1,1.77
2020,5,13,6,7.36,-0.58,3.39
2020,5,13,7,11.11,-0.7,5.2
2020,5,13,8,14.94,-2.59,6.18
2020,5,13,9,16.8,-2.46,7.17
2020,5,13,10,18.38,-2.18,8.1
2020,5,13,11,19.7,-1.95,8.88
2020,5,13,12,20.62,-1.76,9.43
2020,5,13,13,21.08,-1.52,9.78
2020,5,13,14,21.08,-1.38,9.85
2020,5,13,15,20.69,-1.31,9.69
2020,5,13,16,19.75,-1.46,9.15
2020,5,13,17,17.58,2.65,10.12
2020,5,13,18,13.73,4.58,9.16
2020,5,13,19,13.05,1.99,7.52
2020,5,13,20,12.65,1.23,6.94
2020,5,13,21,11.71,1.05,6.38
2020,5,13,22,10.14,1.38,5.76
2020,5,13,23,8.35,1.87,5.12
2020,5,14,0,7.21,2.22,4.71
2020,5,14,1,6.47,2.63,4.55
2020,5,14,2,5.76,3.04,4.4
2020,5,14,3,4.97,3.27,4.12
2020,5,14,4,4.17,3.32,3.75
2020,5,14,5,5.62,3.79,4.7
2020,5,14,6,8.44,3.78,6.12
2020,5,14,7,11.97,3.92,7.94
2020,5,14,8,15.8,4.42,10.11
2020,5,14,9,18.01,5.08,11.55
2020,5,14,10,19.58,5.12,12.36
2020,5,14,11,20.73,4.93,12.83
2020,5,14,12,21.42,4.62,13.02
2020,5,14,13,21.73,4.35,13.05
2020,5,14,14,21.62,4.15,12.89
2020,5,14,15,21.07,4.1,12.58
2020,5,14,16,20.02,4.07,12.05
2020,5,14,17,17.98,4.83,11.4
2020,5,14,18,14.14,6.03,10.08
2020,5,14,19,11.68,5.87,8.78
2020,5,14,20,9.84,6.22,8.03
2020,5,14,21,8.44,6.5,7.47
2020,5,14,22,7.28,6.53,6.9
2020,5,14,23,6.33,6.39,6.37
2020,5,15,0,5.94,6.08,6.01
2020,5,15,1,5.76,5.65,5.7
2020,5,15,2,5.25,5.22,5.23
2020,5,15,3,5.02,4.8,4.91
2020,5,15,4,4.65,4.37,4.51
2020,5,15,5,5.86,4.37,5.12
2020,5,15,6,8.8,4.52,6.66
2020,5,15,7,13.15,4.62,8.88
2020,5,15,8,16.65,4.49,10.57
2020,5,15,9,19.12,4.08,11.6
2020,5,15,10,20.83,3.76,12.3
2020,5,15,11,21.93,3.67,12.8
2020,5,15,12,22.6,3.55,13.07
2020,5,15,13,22.98,3.36,13.17
2020,5,15,14,23.01,3.05,13.03
2020,5,15,15,22.7,2.67,12.69
2020,5,15,16,21.92,2.54,12.23
2020,5,15,17,20.3,4.14,12.22
2020,5,15,18,16.17,7.09,11.63
2020,5,15,19,13.9,5.46,9.68
2020,5,15,20,12.48,5.17,8.83
2020,5,15,21,11.23,5.15,8.19
2020,5,15,22,9.99,5.24,7.62
2020,5,15,23,8.94,5.3,7.12
2020,5,16,0,8.36,5.15,6.76
2020,5,16,1,8.23,4.85,6.54
2020,5,16,2,8.25,4.53,6.39
2020,5,16,3,8.29,4.24,6.26
2020,5,16,4,8.29,4.0,6.14
2020,5,16,5,9.3,4.83,7.07
2020,5,16,6,12.2,5.44,8.82
2020,5,16,7,15.91,4.82,10.37
2020,5,16,8,19.69,2.81,11.25
2020,5,16,9,21.26,2.55,11.9
2020,5,16,10,22.46,2.66,12.56
2020,5,16,11,23.37,2.81,13.09
2020,5,16,12,24.0,2.88,13.44
2020,5,16,13,24.37,2.71,13.55
2020,5,16,14,24.45,2.44,13.44
2020,5,16,15,24.12,2.32,13.23
2020,5,16,16,23.33,2.26,12.8
2020,5,16,17,21.64,4.26,12.95
2020,5,16,18,17.61,7.82,12.72
2020,5,16,19,15.58,6.05,10.81
2020,5,16,20,14.7,5.44,10.08
2020,5,16,21,14.44,4.65,9.54
2020,5,16,22,14.31,3.88,9.09
2020,5,16,23,13.62,3.49,8.55
2020,5,17,0,12.6,3.41,8.01
2020,5,17,1,11.14,3.56,7.35
2020,5,17,2,9.95,3.52,6.74
2020,5,17,3,9.13,3.44,6.29
2020,5,17,4,8.55,3.45,6.0
2020,5,17,5,10.05,5.16,7.61
2020,5,17,6,13.8,5.04,9.42
2020,5,17,7,17.3,5.67,11.48
2020,5,17,8,21.16,5.07,13.12
2020,5,17,9,22.55,5.86,14.2
2020,5,17,10,23.55,6.49,15.02
2020,5,17,11,24.36,6.86,15.61
2020,5,17,12,25.02,7.05,16.04
2020,5,17,13,25.39,7.07,16.23
2020,5,17,14,25.43,6.99,16.21
2020,5,17,15,25.13,6.86,16.0
2020,5,17,16,24.44,6.78,15.61
2020,5,17,17,22.89,7.98,15.44
2020,5,17,18,19.08,10.48,14.78
2020,5,17,19,16.24,9.81,13.03
2020,5,17,20,13.99,10.04,12.01
2020,5,17,21,12.17,10.05,11.12
2020,5,17,22,10.77,9.84,10.3
2020,5,17,23,10.18,9.26,9.72
2020,5,18,0,9.76,8.69,9.23
2020,5,18,1,9.39,8.27,8.83
2020,5,18,2,8.98,7.83,8.4
2020,5,18,3,8.48,7.34,7.9
2020,5,18,4,7.87,6.9,7.38
2020,5,18,5,8.88,6.73,7.8
2020,5,18,6,11.09,6.9,8.99
2020,5,18,7,14.67,7.52,11.1
2020,5,18,8,18.15,8.26,13.2
2020,5,18,9,20.75,8.8,14.78
2020,5,18,10,22.92,8.62,15.76
2020,5,18,11,24.28,8.32,16.3
2020,5,18,12,25.16,7.91,16.54
2020,5,18,13,25.64,7.45,16.55
2020,5,18,14,25.71,7.01,16.37
2020,5,18,15,25.35,6.72,16.03
2020,5,18,16,24.51,6.53,15.52
2020,5,18,17,23.04,7.67,15.36
2020,5,18,18,19.62,10.87,15.24
2020,5,18,19,17.43,10.05,13.74
2020,5,18,20,16.19,9.81,13.0
2020,5,18,21,15.28,9.65,12.46
2020,5,18,22,14.53,9.51,12.02
2020,5,18,23,13.99,9.54,11.76
2020,5,19,0,13.43,9.46,11.44
2020,5,19,1,13.05,9.33,11.19
2020,5,19,2,12.65,8.97,10.81
2020,5,19,3,12.26,8.75,10.5
2020,5,19,4,11.64,8.63,10.13
2020,5,19,5,12.43,9.33,10.88
2020,5,19,6,14.89,9.03,11.96
2020,5,19,7,18.38,8.55,13.47
2020,5,19,8,20.65,8.66,14.65
2020,5,19,9,22.3,8.72,15.51
2020,5,19,10,23.48,8.48,15.98
2020,5,19,11,24.1,8.0,16.05
2020,5,19,12,24.62,7.57,16.09
2020,5,19,13,24.82,7.11,15.97
2020,5,19,14,24.53,6.99,15.76
2020,5,19,15,24.01,7.17,15.59
2020,5,19,16,23.06,7.37,15.22
2020,5,19,17,21.45,8.69,15.08
2020,5,19,18,18.51,10.33,14.42
2020,5,19,19,16.55,10.26,13.4
2020,5,19,20,15.01,10.37,12.69
2020,5,19,21,13.55,10.43,11.99
2020,5,19,22,12.54,10.34,11.44
2020,5,19,23,11.94,10.21,11.07
2020,5,20,0,11.51,10.08,10.8
2020,5,20,1,11.05,9.9,10.48
2020,5,20,2,10.42,9.65,10.04
2020,5,20,3,9.9,9.35,9.62
2020,5,20,4,9.47,9.07,9.27
2020,5,20,5,10.8,8.99,9.89
2020,5,20,6,12.48,8.79,10.63
2020,5,20,7,14.29,8.48,11.38
2020,5,20,8,16.34,8.65,12.49
2020,5,20,9,18.3,9.01,13.65
2020,5,20,10,19.58,9.19,14.39
2020,5,20,11,20.09,9.1,14.6
2020,5,20,12,20.36,8.83,14.59
2020,5,20,13,20.47,8.48,14.48
2020,5,20,14,20.76,8.23,14.49
2020,5,20,15,20.74,7.98,14.36
2020,5,20,16,20.13,7.9,14.01
2020,5,20,17,18.9,8.26,13.58
2020,5,20,18,15.59,9.74,12.66
2020,5,20,19,13.29,9.23,11.26
2020,5,20,20,12.13,9.0,10.57
2020,5,20,21,11.02,8.83,9.93
2020,5,20,22,10.0,8.72,9.36
2020,5,20,23,9.08,8.61,8.84
2020,5,21,0,8.3,8.47,8.39
2020,5,21,1,7.76,8.31,8.04
2020,5,21,2,7.37,8.15,7.76
2020,5,21,3,7.05,7.98,7.51
2020,5,21,4,6.82,7.8,7.31
2020,5,21,5,8.84,7.83,8.33
2020,5,21,6,11.61,8.1,9.85
2020,5,21,7,15.76,7.83,11.8
2020,5,21,8,18.87,7.07,12.98
2020,5,21,9,21.55,5.98,13.76
2020,5,21,10,23.48,5.35,14.42
2020,5,21,11,24.9,5.04,14.97
2020,5,21,12,25.85,4.92,15.38
2020,5,21,13,26.4,4.88,15.64
2020,5,21,14,26.49,4.86,15.68
2020,5,21,15,26.13,4.95,15.54
2020,5,21,16,25.33,4.76,15.05
2020,5,21,17,23.71,6.3,15.0
2020,5,21,18,19.73,9.94,14.83
2020,5,21,19,17.2,8.44,12.83
2020,5,21,20,15.8,7.94,11.87
2020,5,21,21,14.63,7.53,11.08
2020,5,21,22,13.61,7.19,10.4
2020,5,21,23,12.78,6.9,9.84
2020,5,22,0,12.21,6.67,9.44
2020,5,22,1,11.82,6.35,9.08
2020,5,22,2,11.63,5.99,8.81
2020,5,22,3,11.58,5.66,8.62
2020,5,22,4,11.55,5.44,8.49
2020,5,22,5,12.87,7.16,10.02
2020,5,22,6,16.17,6.69,11.43
2020,5,22,7,19.83,6.55,13.19
2020,5,22,8,24.39,5.03,14.71
2020,5,22,9,25.96,5.05,15.51
2020,5,22,10,27.05,5.2,16.12
2020,5,22,11,27.87,4.91,16.39
2020,5,22,12,28.44,4.37,16.4
2020,5,22,13,28.69,3.63,16.15
2020,5,22,14,28.45,2.49,15.47
2020,5,22,15,27.72,1.07,14.4
2020,5,22,16,26.37,0.24,13.3
2020,5,22,17,23.74,3.05,13.4
2020,5,22,18,18.92,5.33,12.12
2020,5,22,19,16.35,4.71,10.53
2020,5,22,20,15.14,4.44,9.8
2020,5,22,21,14.05,3.98,9.01
2020,5,22,22,13.06,3.35,8.21
2020,5,22,23,12.19,2.77,7.48
2020,5,23,0,11.46,2.28,6.87
2020,5,23,1,10.92,1.82,6.37
2020,5,23,2,10.66,1.31,5.98
2020,5,23,3,10.75,0.7,5.73
2020,5,23,4,11.13,0.08,5.61
2020,5,23,5,12.71,2.36,7.53
2020,5,23,6,16.8,1.94,9.37
2020,5,23,7,19.95,1.14,10.55
2020,5,23,8,24.13,0.6,12.37
2020,5,23,9,25.9,1.23,13.57
2020,5,23,10,27.03,2.08,14.55
2020,5,23,11,27.88,2.26,15.07
2020,5,23,12,28.42,2.32,15.37
2020,5,23,13,28.64,2.18,15.41
2020,5,23,14,28.38,2.05,15.22
2020,5,23,15,27.64,1.97,14.8
2020,5,23,16,26.52,2.28,14.4
2020,5,23,17,24.2,6.12,15.16
2020,5,23,18,20.37,8.37,14.37
2020,5,23,19,18.37,7.7,13.04
2020,5,23,20,17.2,7.51,12.35
2020,5,23,21,15.87,7.1,11.49
2020,5,23,22,14.6,6.48,10.54
2020,5,23,23,13.91,6.23,10.07
2020,5,24,0,13.18,5.8,9.49
2020,5,24,1,12.62,5.44,9.03
2020,5,24,2,12.15,5.09,8.62
2020,5,24,3,11.62,4.76,8.19
2020,5,24,4,11.24,4.82,8.03
2020,5,24,5,12.33,6.33,9.33
2020,5,24,6,14.65,5.78,10.21
2020,5,24,7,18.29,5.3,11.8
2020,5,24,8,23.04,3.52,13.28
2020,5,24,9,25.72,2.74,14.23
2020,5,24,10,27.33,2.2,14.76
2020,5,24,11,28.33,1.46,14.9
2020,5,24,12,28.69,0.81,14.75
2020,5,24,13,28.98,0.61,14.8
2020,5,24,14,28.78,0.59,14.69
2020,5,24,15,27.85,0.69,14.27
2020,5,24,16,26.45,1.51,13.98
2020,5,24,17,24.03,4.87,14.44
2020,5,24,18,20.44,6.73,13.58
2020,5,24,19,18.4,6.83,12.62
2020,5,24,20,17.41,7.08,12.24
2020,5,24,21,17.06,6.65,11.86
2020,5,24,22,16.75,6.29,11.51
2020,5,24,23,15.15,6.62,10.89
2020,5,25,0,14.05,6.46,10.25
2020,5,25,1,13.19,6.08,9.63
2020,5,25,2,12.4,5.75,9.08
2020,5,25,3,12.02,5.58,8.8
2020,5,25,4,11.85,5.4,8.63
2020,5,25,5,13.6,5.63,9.62
2020,5,25,6,16.57,5.8,11.19
2020,5,25,7,20.38,5.86,13.12
2020,5,25,8,24.54,4.12,14.33
2020,5,25,9,26.78,3.3,15.04
2020,5,25,10,28.18,3.04,15.61
2020,5,25,11,29.15,3.0,16.08
2020,5,25,12,29.64,3.07,16.35
2020,5,25,13,29.56,2.99,16.28
2020,5,25,14,29.08,2.87,15.98
2020,5,25,15,28.27,2.9,15.58
2020,5,25,16,27.08,3.03,15.05
2020,5,25,17,25.13,3.61,14.37
2020,5,25,18,21.49,4.81,13.15
2020,5,25,19,18.33,5.66,12.0
2020,5,25,20,16.92,5.93,11.43
2020,5,25,21,15.74,5.99,10.87
2020,5,25,22,14.64,5.99,10.32
2020,5,25,23,13.69,5.89,9.79
2020,5,26,0,13.01,5.68,9.34
2020,5,26,1,12.65,5.36,9.01
2020,5,26,2,12.34,4.99,8.66
2020,5,26,3,12.25,4.58,8.41
2020,5,26,4,12.33,4.18,8.26
2020,5,26,5,13.83,5.98,9.9
2020,5,26,6,17.64,5.11,11.37
2020,5,26,7,21.41,4.23,12.82
2020,5,26,8,25.75,2.2,13.98
2020,5,26,9,27.52,2.18,14.85
2020,5,26,10,28.8,2.35,15.58
2020,5,26,11,29.75,2.37,16.05
2020,5,26,12,30.33,2.36,16.34
2020,5,26,13,29.76,2.7,16.23
2020,5,26,14,28.4,3.52,15.96
2020,5,26,15,26.77,4.09,15.44
2020,5,26,16,25.88,4.73,15.31
2020,5,26,17,24.8,8.2,16.5
2020,5,26,18,21.77,9.75,15.76
2020,5,26,19,19.4,8.51,13.96
2020,5,26,20,18.51,8.18,13.34
2020,5,26,21,18.1,7.42,12.76
2020,5,26,22,17.38,7.42,12.4
2020,5,26,23,15.42,8.13,11.77
2020,5,27,0,13.7,8.87,11.28
2020,5,27,1,12.89,9.07,10.98
2020,5,27,2,12.62,8.9,10.76
2020,5,27,3,12.66,8.48,10.57
2020,5,27,4,12.73,7.97,10.35
2020,5,27,5,13.89,9.29,11.58
2020,5,27,6,16.44,9.16,12.8
2020,5,27,7,19.58,8.58,14.08
2020,5,27,8,24.85,0.94,12.9
2020,5,27,9,26.88,-0.1,13.39
2020,5,27,10,28.26,0.2,14.23
2020,5,27,11,29.3,0.54,14.92
2020,5,27,12,29.97,0.83,15.4
2020,5,27,13,30.31,0.88,15.59
2020,5,27,14,30.23,0.88,15.55
2020,5,27,15,29.54,1.07,15.3
2020,5,27,16,28.37,1.88,15.12
2020,5,27,17,26.2,5.9,16.05
2020,5,27,18,23.41,9.48,16.44
2020,5,27,19,21.93,7.26,14.6
2020,5,27,20,19.95,7.9,13.93
2020,5,27,21,17.85,8.55,13.2
2020,5,27,22,16.36,8.7,12.53
2020,5,27,23,15.15,8.86,12.01
2020,5,28,0,14.56,9.22,11.89
2020,5,28,1,14.64,9.27,11.96
2020,5,28,2,15.12,9.09,12.11
2020,5,28,3,15.52,8.91,12.22
2020,5,28,4,15.36,8.76,12.05
2020,5,28,5,15.9,10.06,12.98
2020,5,28,6,18.19,9.99,14.09
2020,5,28,7,22.3,8.34,15.32
2020,5,28,8,25.5,6.54,16.02
2020,5,28,9,27.44,5.94,16.69
2020,5,28,10,28.91,5.34,17.12
2020,5,28,11,29.87,4.8,17.33
2020,5,28,12,30.53,4.28,17.4
2020,5,28,13,30.77,3.81,17.29
2020,5,28,14,30.64,3.54,17.09
2020,5,28,15,29.98,3.52,16.76
2020,5,28,16,29.0,3.73,16.36
2020,5,28,17,27.19,5.93,16.55
2020,5,28,18,23.12,10.34,16.73
2020,5,28,19,20.47,8.96,14.71
2020,5,28,20,19.14,8.19,13.66
2020,5,28,21,17.98,7.62,12.8
2020,5,28,22,16.87,6.98,11.93
2020,5,28,23,15.84,6.26,11.05
2020,5,29,0,15.05,5.65,10.36
2020,5,29,1,14.48,5.29,9.88
2020,5,29,2,13.97,5.02,9.49
2020,5,29,3,13.63,5.01,9.32
2020,5,29,4,13.08,4.84,8.96
2020,5,29,5,14.78,6.2,10.49
2020,5,29,6,18.26,4.76,11.51
2020,5,29,7,22.04,3.0,12.52
2020,5,29,8,25.66,1.54,13.6
2020,5,29,9,28.14,1.83,14.99
2020,5,29,10,29.78,2.32,16.05
2020,5,29,11,30.87,2.48,16.68
2020,5,29,12,31.54,2.27,16.9
2020,5,29,13,31.6,1.8,16.7
2020,5,29,14,31.2,1.47,16.33
2020,5,29,15,30.44,1.51,15.98
2020,5,29,16,29.23,2.44,15.83
2020,5,29,17,27.13,6.85,16.99
2020,5,29,18,23.69,10.86,17.27
2020,5,29,19,21.59,8.87,15.23
2020,5,29,20,19.78,8.03,13.9
2020,5,29,21,17.05,8.51,12.78
2020,5,29,22,15.3,9.19,12.24
2020,5,29,23,14.48,9.52,12.0
2020,5,30,0,14.14,9.44,11.8
2020,5,30,1,14.42,9.17,11.8
2020,5,30,2,14.76,8.76,11.76
2020,5,30,3,15.36,8.44,11.9
2020,5,30,4,15.79,8.22,12.0
2020,5,30,5,16.88,9.8,13.34
2020,5,30,6,19.02,8.67,13.85
2020,5,30,7,22.59,8.18,15.39
2020,5,30,8,26.51,5.36,15.94
2020,5,30,9,28.22,4.52,16.37
2020,5,30,10,29.55,4.07,16.81
2020,5,30,11,30.56,3.65,17.11
2020,5,30,12,31.22,2.79,17.0
2020,5,30,13,31.4,1.66,16.53
2020,5,30,14,31.03,0.37,15.7
2020,5,30,15,30.14,-1.0,14.57
2020,5,30,16,28.63,-1.7,13.47
2020,5,30,17,26.02,0.58,13.3
2020,5,30,18,22.09,4.16,13.12
2020,5,30,19,19.88,4.41,12.15
2020,5,30,20,18.37,4.3,11.34
2020,5,30,21,17.01,4.27,10.64
2020,5,30,22,16.12,4.34,10.23
2020,5,30,23,15.69,4.41,10.05
2020,5,31,0,15.21,4.23,9.72
2020,5,31,1,14.55,3.73,9.15
2020,5,31,2,13.72,2.8,8.26
2020,5,31,3,13.57,3.04,8.3
2020,5,31,4,13.39,3.28,8.33
2020,5,31,5,14.58,4.51,9.54
2020,5,31,6,17.15,0.41,8.78
2020,5,31,7,20.84,-1.29,9.78
2020,5,31,8,24.48,-0.73,11.87
2020,5,31,9,26.61,0.58,13.59
2020,5,31,10,28.32,1.77,15.05
2020,5,31,11,29.65,2.33,15.98
2020,5,31,12,30.37,2.05,16.21
2020,5,31,13,30.47,0.97,15.72
2020,5,31,14,29.77,-0.67,14.55
2020,5,31,15,29.08,-2.27,13.41
2020,5,31,16,27.98,-3.56,12.21
2020,5,31,17,25.73,-1.86,11.94
2020,5,31,18,20.36,2.96,11.66
2020,5,31,19,17.26,2.25,9.76
2020,5,31,20,15.99,1.75,8.87
2020,5,31,21,14.97,1.23,8.1
2020,5,31,22,14.2,0.65,7.43
2020,5,31,23,13.61,0.01,6.81
2020,6,1,0,13.3,-0.76,6.26
2020,6,1,1,13.01,-1.62,5.69
2020,6,1,2,12.58,-2.39,5.09
2020,6,1,3,12.12,-2.86,4.63
2020,6,1,4,11.87,-3.55,4.16
2020,6,1,5,13.05,-0.24,6.4
2020,6,1,6,16.26,-2.81,6.73
2020,6,1,7,19.75,-3.73,8.01
2020,6,1,8,24.71,-2.88,10.91
2020,6,1,9,26.77,-1.8,12.49
2020,6,1,10,28.26,-1.43,13.42
2020,6,1,11,29.39,-1.37,14.01
2020,6,1,12,30.19,-1.33,14.43
2020,6,1,13,30.51,-1.2,14.65
2020,6,1,14,30.3,-0.85,14.73
2020,6,1,15,29.53,-0.42,14.56
2020,6,1,16,28.35,0.15,14.25
2020,6,1,17,26.38,2.26,14.32
2020,6,1,18,21.73,6.26,14.0
2020,6,1,19,19.24,6.36,12.8
2020,6,1,20,18.85,6.17,12.51
2020,6,1,21,19.04,5.44,12.24
2020,6,1,22,19.15,4.45,11.8
2020,6,1,23,18.37,4.27,11.32
2020,6,2,0,17.15,4.79,10.97
2020,6,2,1,16.24,5.44,10.83
2020,6,2,2,16.12,5.36,10.74
2020,6,2,3,15.91,4.91,10.41
2020,6,2,4,15.34,5.08,10.21
2020,6,2,5,16.27,7.3,11.79
2020,6,2,6,19.7,5.58,12.65
2020,6,2,7,22.98,4.84,13.91
2020,6,2,8,26.63,2.56,14.6
2020,6,2,9,28.11,2.13,15.12
2020,6,2,10,28.93,2.43,15.68
2020,6,2,11,29.15,3.2,16.18
2020,6,2,12,28.73,4.05,16.39
2020,6,2,13,29.39,4.0,16.69
2020,6,2,14,29.91,3.26,16.59
2020,6,2,15,29.33,2.36,15.84
2020,6,2,16,27.67,1.92,14.8
2020,6,2,17,25.87,2.3,14.08
2020,6,2,18,22.25,3.93,13.09
2020,6,2,19,19.44,4.74,12.08
2020,6,2,20,18.33,4.93,11.62
2020,6,2,21,17.19,5.2,11.19
2020,6,2,22,16.23,5.37,10.8
2020,6,2,23,15.51,5.31,10.41
2020,6,3,0,15.08,5.15,10.12
2020,6,3,1,14.9,4.82,9.86
2020,6,3,2,14.73,4.4,9.57
2020,6,3,3,14.7,3.93,9.32
2020,6,3,4,14.83,3.49,9.16
2020,6,3,5,15.87,5.41,10.65
2020,6,3,6,18.94,4.01,11.47
2020,6,3,7,22.8,2.25,12.52
2020,6,3,8,26.08,0.7,13.39
2020,6,3,9,28.15,-0.38,13.89
2020,6,3,10,29.55,-1.38,14.08
2020,6,3,11,30.26,-2.23,14.01
2020,6,3,12,30.61,-3.02,13.8
2020,6,3,13,30.72,-3.49,13.62
2020,6,3,14,30.48,-3.55,13.47
2020,6,3,15,29.77,-3.33,13.22
2020,6,3,16,28.58,-2.83,12.87
2020,6,3,17,26.4,-0.1,13.15
2020,6,3,18,21.51,4.12,12.82
2020,6,3,19,18.66,3.92,11.3
2020,6,3,20,17.55,3.9,10.73
2020,6,3,21,16.55,3.92,10.23
2020,6,3,22,15.55,4.03,9.79
2020,6,3,23,14.57,4.17,9.37
2020,6,4,0,13.84,4.19,9.01
2020,6,4,1,13.48,4.0,8.74
2020,6,4,2,13.25,3.71,8.48
2020,6,4,3,12.79,3.47,8.12
2020,6,4,4,12.42,3.34,7.88
2020,6,4,5,14.44,5.45,9.94
2020,6,4,6,18.77,3.96,11.37
2020,6,4,7,22.86,2.14,12.5
2020,6,4,8,25.44,0.88,13.16
2020,6,4,9,27.27,0.11,13.69
2020,6,4,10,28.8,-0.38,14.22
2020,6,4,11,29.92,-0.9,14.51
2020,6,4,12,30.46,-1.33,14.56
2020,6,4,13,30.47,-1.73,14.37
2020,6,4,14,30.07,-2.2,13.93
2020,6,4,15,29.3,-2.65,13.32
2020,6,4,16,28.04,-2.9,12.57
2020,6,4,17,25.96,-1.74,12.11
2020,6,4,18,21.09,2.34,11.72
2020,6,4,19,17.81,2.72,10.26
